"duration","ResponseId","age","gender","race","edu","attention_check","pids_1","pids_2","pids_3","pids_4","ideology","interest","ft_rep_sup","ft_dem_sup","ft_rep","ft_dem","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_neonazi","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3","trait_4R","trait_5R","trait_6R","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","partisanship","condition"
260,"R_3lPPXBRlU5Dm27z",51,0,6,6,2,5,6,4,5,7,1,66,28,57,35,44,56,59,54,4,5,4,5,5,4,4,5,6,5,6,4,5,5,3,3,5,4,3,4,2,"Republican","ANGW"
612,"R_3nVD7inUrFhBNV0",54,0,6,6,2,6,1,4,2,6,4,82,28,70,20,1,84,76,0,0,4,4,4,2,6,2,7,6,4,4,4,2,4,4,4,5,4,5,4,1,"Republican","ControlW"
270,"R_2uHSKqKRBcXRoUI",51,0,6,6,2,5,4,5,4,6,5,53,42,55,48,46,63,47,41,50,4,4,3,4,4,2,3,4,3,5,4,3,4,3,2,3,3,2,3,1,"Republican","HappyW"
303,"R_211zV3bRknmphap",28,0,6,7,2,5,4,5,5,7,4,66,28,61,28,28,63,47,34,28,2,2,2,2,4,4,4,2,2,2,6,2,2,3,2,2,2,3,2,1,"Republican","ControlW"
1379,"R_7VRUVTqNguOc7QJ",48,0,6,5,2,4,4,4,4,5,4,92,20,89,18,52,52,52,51,17,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","HappyW"
583,"R_1R32XBbFmIVow2l",37,0,6,5,2,6,6,6,6,5,4,83,35,82,27,50,71,50,50,50,2,2,2,2,4,4,4,2,2,2,6,6,6,5,2,5,1,2,4,4,"Republican","ANGW"
365,"R_3k25M4fbdib1R9G",54,0,6,6,2,7,7,7,1,10,4,92,0,100,1,0,100,20,38,0,1,1,1,1,1,1,1,1,1,1,7,7,7,4,4,2,4,4,2,1,"Republican","HappyW"
560,"R_vPl2z3iF176HVn3",45,1,6,7,2,6,6,7,7,10,7,83,92,86,85,90,87,87,75,86,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,3,5,2,"Republican","ANXW"
237,"R_1kH3zT8bTNOe0o6",50,0,6,6,2,4,4,4,4,6,4,62,55,60,20,55,63,67,37,0,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,1,4,1,1,"Republican","ControlW"
748,"R_1gCk7lRlY5A9t0w",51,0,6,7,2,6,5,5,5,6,4,65,22,61,19,32,56,39,47,15,3,3,4,3,5,4,4,4,4,3,5,5,5,2,2,3,2,4,2,1,"Republican","ANXW"
526,"R_1iqed19F9x1Ex9p",47,0,6,4,2,6,4,5,4,5,7,53,49,53,47,46,49,54,51,0,5,5,6,5,7,7,7,6,4,4,4,1,1,3,1,3,3,3,3,1,"Republican","ANGW"
586,"R_3J9laqHZZYH5NLI",53,0,6,6,2,7,5,5,7,10,7,99,1,84,0,1,100,29,23,1,3,2,2,3,2,2,4,4,1,1,7,7,7,5,5,3,5,3,3,4,"Republican","ControlW"
741,"R_3ELIYszJrduIgbg",53,0,6,5,2,4,2,5,2,7,6,72,28,70,38,41,67,40,36,2,5,5,5,3,7,6,6,5,2,4,7,3,7,4,1,1,2,1,2,3,"Republican","ANGW"
332,"R_2VxWbNeF2tUxpuT",33,0,6,6,2,6,4,6,3,5,4,95,18,100,0,68,55,36,25,0,1,1,2,3,4,4,4,2,4,3,7,4,4,4,3,5,3,5,3,1,"Republican","ANXW"
7466,"R_3gZzWdgCCIPda8p",47,0,6,6,2,4,3,4,2,8,4,58,41,59,54,47,55,47,48,7,4,3,4,4,1,1,1,4,2,4,6,3,4,3,4,1,4,2,1,1,"Republican","ANGW"
809,"R_3QEF9SuzUrpToUW",45,0,6,6,2,7,6,7,5,9,6,86,9,93,6,5,83,64,42,8,1,1,3,2,4,4,3,1,1,5,7,7,7,5,3,4,2,4,1,1,"Republican","HappyW"
385,"R_3irujjTq9yvzill",34,1,6,6,2,5,5,5,5,5,4,79,49,72,40,42,51,39,43,31,4,3,4,3,4,4,4,4,4,4,5,4,4,2,3,3,2,4,2,1,"Republican","HappyW"
222,"R_UtjnUCbQt7jrfa1",36,0,6,6,2,2,1,3,3,9,2,6,35,7,27,57,38,77,84,85,7,6,3,2,4,6,5,4,4,4,5,3,3,5,4,5,4,5,5,2,"Republican","ANXW"
216,"R_1nUhBrK8H1rbbSj",22,0,6,3,2,5,5,5,5,7,4,64,65,59,70,65,61,63,58,61,4,5,5,5,5,5,5,5,5,6,4,5,5,4,4,4,4,4,4,1,"Republican","ControlW"
464,"R_2E059azNam4dY0q",35,0,6,6,2,7,6,7,7,9,2,98,97,97,99,98,95,97,97,99,5,7,7,6,6,7,7,7,7,7,7,7,6,5,5,5,4,5,4,4,"Democrat","ANGW"
1495,"R_82PSB9X7wWjvTJD",35,1,6,5,2,7,7,7,7,10,7,100,0,100,0,0,100,0,100,0,5,3,5,6,7,7,7,7,7,7,1,1,1,5,3,5,4,5,4,1,"Republican","ANXW"
915,"R_yItV3auKGL4W80N",27,0,6,6,2,7,7,6,6,8,5,80,50,90,35,35,95,60,50,0,3,3,4,3,6,6,6,4,4,4,5,4,4,4,2,4,2,3,3,2,"Republican","HappyW"
379,"R_2QJuTuvjOUZ0jOZ",54,0,6,6,2,3,2,6,3,8,6,73,29,51,8,25,93,51,9,0,3,3,5,2,4,4,4,4,4,4,4,4,4,3,2,1,4,3,1,1,"Republican","ControlW"
499,"R_DxhgSCsyIq6IxcR",54,0,6,7,2,6,5,5,2,4,3,70,39,60,30,39,65,65,51,40,4,4,5,4,5,5,5,4,5,4,4,4,4,3,1,1,1,3,1,2,"Republican","HappyW"
427,"R_1LSiEtIu3VcEKqn",51,0,6,7,2,1,6,6,5,7,7,95,20,95,5,20,95,50,20,0,3,3,5,5,7,7,7,3,1,3,5,5,2,4,2,1,1,1,1,1,"Republican","ANGW"
275,"R_3RmuyVuayi7nskb",28,1,6,3,2,7,6,6,7,10,6,98,89,100,89,98,100,83,87,86,7,7,6,7,7,6,7,7,7,7,1,1,1,4,4,5,4,4,5,1,"Democrat","ANXW"
1436,"R_szkA7MAZ1oFmIRX",100,0,6,1,2,4,4,4,4,5,1,49,51,51,51,51,51,51,48,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"Republican","ControlW"
537,"R_vVTQaT5KNh1JHc5",49,0,6,5,2,6,6,6,3,7,5,79,23,82,30,30,81,19,51,23,4,4,4,4,6,6,6,4,4,5,5,4,4,2,2,1,2,2,2,1,"Republican","ANGW"
407,"R_vwT6DwsuyN99euZ",54,0,6,7,2,3,4,3,6,7,3,81,47,67,27,48,89,57,47,0,4,4,4,4,4,3,4,5,3,5,5,5,5,1,1,2,1,1,1,1,"Republican","HappyW"
385,"R_30iuhaLnUpQ20vV",48,0,6,7,2,4,4,4,2,5,2,30,30,30,30,30,51,50,50,0,6,6,6,6,4,4,4,6,4,6,4,4,4,3,1,1,1,1,1,1,"Republican","ANXW"
525,"R_vjC1xJcZOgDeNYl",45,0,6,6,2,6,6,6,6,8,4,90,0,81,0,0,80,70,0,0,1,1,1,1,4,4,4,2,1,1,7,7,7,3,4,1,4,2,1,1,"Republican","ControlW"
246,"R_3I3NkucekOvSdF8",38,0,6,2,2,4,4,4,4,5,2,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,"Republican","HappyW"
385,"R_3qOkxNCWCAoaF2s",39,0,6,7,2,6,4,5,4,7,6,82,37,71,31,51,82,58,52,0,4,4,4,4,6,6,6,4,3,4,4,4,4,3,3,1,3,3,1,1,"Republican","ANXW"
586,"R_2TZsCNWEw809CU0",46,0,6,5,2,4,4,4,6,7,6,87,96,51,99,91,86,83,86,51,2,3,3,5,5,5,5,4,7,3,6,6,4,1,1,2,4,4,2,1,"Republican","HappyW"
602,"R_28OKy0KF3RbQ3Eh",49,0,6,7,2,6,6,6,6,10,5,100,0,100,0,0,85,30,0,40,1,1,7,1,1,1,1,1,1,1,7,7,7,5,5,2,5,4,3,1,"Republican","ANGW"
608,"R_3ErRDA1BWmVfSrT",48,0,6,7,2,5,5,5,2,10,6,75,7,74,6,19,88,62,10,2,5,2,2,2,7,7,7,4,4,4,4,4,4,3,4,1,4,1,1,3,"Republican","ControlW"
656,"R_3JDW2CoFguskuLd",52,0,6,6,2,7,2,6,5,10,7,100,0,83,0,0,100,68,1,0,1,1,1,3,7,7,7,2,1,1,7,7,7,5,5,1,5,1,1,1,"Republican","ANXW"
382,"R_23gBbBQOBvGIthp",40,0,6,3,2,7,7,7,7,10,4,48,0,51,0,0,97,51,1,0,1,1,1,1,4,4,4,7,7,7,7,7,7,3,3,3,3,3,3,1,"Republican","ControlW"
334,"R_2Bsxgh4uviAOMSm",38,0,6,7,2,7,5,4,2,7,5,69,19,73,0,51,51,51,0,0,6,6,6,6,7,7,7,4,2,4,5,4,4,3,3,1,4,1,1,1,"Republican","HappyW"
230,"R_3GeQpNMHCspoEHa",30,0,5,6,2,5,4,5,6,6,5,70,32,75,38,46,62,50,54,17,2,4,4,4,5,4,5,4,4,3,1,5,2,4,3,1,3,4,3,1,"Republican","ANXW"
463,"R_1DAxpu3qMpRgyOx",40,0,6,6,2,5,2,2,4,5,7,5,92,9,85,90,5,62,70,11,6,6,6,6,6,5,5,6,6,6,1,1,1,1,1,1,1,4,1,1,"Republican","ANGW"
774,"R_33ljD8JfV1Em5vZ",33,0,6,6,2,1,1,2,1,4,1,71,94,62,82,0,76,100,99,0,4,7,6,5,7,6,5,7,7,5,1,1,1,4,3,1,3,5,2,1,"Republican","HappyW"
599,"R_2ymDQlIIZta4awq",38,0,6,7,2,5,5,4,3,5,4,50,20,40,20,30,50,70,40,0,5,5,5,5,7,7,7,6,5,5,3,3,3,1,1,1,1,2,1,2,"Republican","ANGW"
245,"R_3FPOH317XgDcIg8",40,0,6,6,2,6,5,6,5,5,4,75,31,73,21,24,66,66,24,0,4,4,4,4,6,6,6,4,4,4,4,4,4,1,1,3,2,3,2,3,"Republican","ControlW"
2120,"R_32IR2UmqkvNcfMj",36,0,6,4,2,7,7,7,5,8,7,100,0,100,0,0,98,100,0,0,1,1,1,1,4,4,4,1,1,1,7,7,7,4,4,1,5,4,1,1,"Republican","ANXW"
555,"R_0j0jB4jy9vpH8I1",35,0,6,3,2,4,4,4,4,5,4,75,9,80,2,5,5,4,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","ControlW"
248,"R_24pfVCqAFRBP8w3",35,0,6,5,2,7,4,7,4,10,4,51,51,51,51,51,51,51,51,51,4,4,4,4,4,4,4,4,1,3,7,7,7,3,3,3,3,3,3,3,"Republican","ANGW"
384,"R_Ox2FkPa3jLtyBQl",37,0,6,6,2,4,6,5,5,7,5,65,57,62,25,43,58,67,54,59,1,1,2,2,4,4,3,3,3,3,4,5,4,2,2,3,4,2,3,1,"Republican","ANXW"
606,"R_263ezfQR58NHYh7",38,0,6,6,2,1,1,1,7,1,7,100,42,100,39,37,93,50,61,1,6,6,6,6,6,7,6,6,6,6,2,2,2,2,2,2,2,3,1,2,"Republican","ANXW"
546,"R_5tHITNTzRo5Pf6V",26,0,6,3,2,5,5,5,5,6,5,73,18,75,19,36,64,28,41,35,2,2,2,2,3,5,2,3,3,3,5,6,5,5,4,3,4,4,1,1,"Republican","ANGW"
466,"R_3hgcUDGbXcFqDqB",32,0,6,7,2,5,6,5,6,10,6,81,86,85,86,84,80,84,82,83,6,7,6,7,7,6,6,5,6,6,7,6,7,4,4,4,3,3,4,4,"Republican","HappyW"
192,"R_2f3xzolgWQVnVvT",21,0,6,3,2,4,4,4,4,6,4,55,55,51,53,51,52,51,51,54,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","ControlW"
294,"R_1JR9POzAtFUd9AD",64,0,6,7,2,6,6,5,5,6,5,55,75,66,84,93,40,90,77,15,5,4,5,4,5,6,5,5,6,5,6,4,5,2,2,3,4,3,1,2,"Republican","ANXW"
359,"R_3ek4puKXQeW7Gon",55,0,6,6,2,6,6,6,6,8,5,79,8,70,8,7,86,70,24,0,2,2,2,2,4,4,4,5,2,3,6,5,5,2,2,2,2,2,2,1,"Republican","ANGW"
715,"R_1msLoK1cwrkDWot",61,0,6,6,2,7,6,6,6,0,7,93,41,79,61,35,80,35,83,30,4,4,5,5,5,4,4,4,4,4,4,4,3,5,5,4,2,4,3,1,"Republican","ControlW"
875,"R_1CsenFLsAjSiT3R",64,0,6,7,2,6,6,6,6,8,4,80,10,80,10,20,85,50,20,10,2,2,2,6,3,2,4,4,2,2,6,6,5,4,2,2,3,2,1,1,"Republican","ANXW"
764,"R_2XhrnA8tS3ZAeQQ",49,0,6,3,2,6,6,6,6,8,4,81,2,82,9,10,82,43,8,10,2,1,2,2,2,2,4,1,1,1,7,7,7,2,5,2,4,3,1,1,"Republican","ControlW"
1145,"R_1PcrDDzd5VwnpKd",73,0,6,5,2,5,3,4,4,5,6,75,15,60,10,15,70,80,40,5,2,2,4,3,6,7,7,2,3,4,5,5,4,4,4,4,2,4,3,1,"Republican","HappyW"
301,"R_1QgRK3w5zuZTKAy",50,0,3,3,2,2,3,1,1,5,4,22,56,5,53,31,26,8,37,0,5,6,6,6,5,6,5,4,4,6,1,1,1,1,4,1,3,4,1,1,"Democrat","ANGW"
321,"R_3iniUVQw8gtffVa",53,0,6,3,2,1,1,1,1,5,4,72,9,100,0,0,77,64,67,0,1,1,1,1,4,4,4,1,1,1,7,7,7,5,5,1,5,5,1,1,"Republican","HappyW"
425,"R_1jlcE1M6u1I8Umm",22,0,4,5,2,5,5,5,5,5,5,51,58,51,71,52,51,55,0,0,1,1,1,1,4,4,4,1,1,1,1,1,1,3,3,3,3,3,1,2,"Democrat","ControlW"
490,"R_3ikEQ9CykBSe7fJ",58,0,6,3,2,3,6,5,3,2,6,11,82,0,83,82,22,81,61,0,1,1,1,1,3,2,4,2,1,2,5,7,5,1,1,1,5,1,1,1,"Democrat","ANGW"
240,"R_1ptn5A5YOzePHcT",27,0,4,3,2,1,1,2,2,10,7,96,88,96,91,81,80,82,93,82,6,6,7,7,7,6,6,7,6,6,6,6,7,4,4,4,5,4,5,1,"Democrat","ANGW"
525,"R_1ln3U9Bhv6tgA4t",63,0,6,3,2,7,3,7,7,8,7,100,3,87,0,0,93,9,0,0,1,1,2,1,5,6,5,4,2,2,7,7,7,5,5,5,5,2,4,1,"Republican","HappyW"
917,"R_1DXYDBeku0Zpefr",49,0,6,5,2,5,5,5,5,7,4,76,79,73,73,76,78,71,22,10,3,3,3,3,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,1,"Democrat","ANXW"
353,"R_p5et44tfJaHei9H",51,0,6,6,2,5,5,5,5,6,5,43,56,45,56,55,45,57,45,44,3,3,3,3,3,3,4,3,2,2,6,5,5,3,2,4,3,2,2,3,"Republican","HappyW"
840,"R_1PbeaJmwoZbcoEo",59,0,6,3,2,7,5,7,5,9,6,94,4,85,2,2,87,48,49,0,1,1,1,2,4,4,4,4,2,4,7,4,5,5,4,3,4,4,3,2,"Republican","ANXW"
674,"R_d45clnGBedcMn1D",70,0,6,4,2,7,6,7,7,10,7,86,27,80,10,22,100,39,40,0,6,3,6,5,6,7,6,6,3,5,6,5,4,4,4,1,2,1,1,1,"Republican","ANGW"
210,"R_Y0oFrygYdZFJ9eh",33,1,6,6,2,6,7,7,5,8,5,72,27,87,32,13,84,37,33,46,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,1,"Republican","ControlW"
803,"R_3EShVLl2BfMxo2n",69,0,6,3,2,7,6,7,7,8,4,82,51,79,50,51,81,50,51,9,5,5,5,4,6,6,6,5,4,5,4,3,5,3,3,2,4,3,2,1,"Republican","HappyW"
453,"R_2tL12XLRP2dcULu",47,0,6,3,2,6,6,6,7,5,4,84,25,71,30,31,80,68,87,4,4,2,4,4,7,7,6,4,3,4,5,6,5,3,3,4,2,3,4,1,"Republican","ANXW"
284,"R_2yln9lZAJk0x9FL",33,0,4,3,2,6,6,7,6,10,5,6,98,2,100,89,1,73,15,1,5,4,3,3,2,3,3,3,2,1,2,2,3,2,3,2,3,2,2,2,"Democrat","HappyW"
358,"R_31uuiS5J0TXryZP",30,0,6,3,2,1,4,7,7,10,5,90,70,65,34,44,61,79,100,92,5,7,3,6,4,5,7,7,6,4,7,5,3,3,2,5,4,1,5,1,"Democrat","ANXW"
523,"R_1OHvlgjuXKhBB9S",63,0,6,3,2,7,6,7,3,0,7,0,99,6,99,99,26,82,99,0,2,2,2,2,5,6,5,3,1,2,7,6,6,1,1,1,1,1,1,1,"Democrat","ANXW"
535,"R_2ttUJZ4TX6iBzUP",74,0,6,3,2,7,7,7,4,5,3,44,77,35,100,74,67,94,59,0,4,3,5,4,4,4,4,4,3,4,5,5,5,3,1,1,1,3,1,1,"Democrat","ANGW"
875,"R_1fa731MvDnvE0vc",68,0,6,3,2,4,5,4,2,9,7,60,20,60,10,5,90,20,65,5,3,3,3,5,3,5,5,3,2,4,6,6,6,5,4,4,2,4,3,2,"Republican","HappyW"
1477,"R_2S1tO1os6mL82Q2",56,0,6,3,2,5,5,6,7,10,7,71,30,61,39,19,100,100,5,0,3,4,6,2,6,5,7,5,1,6,7,2,5,5,2,5,5,1,2,1,"Republican","ControlW"
594,"R_3MM8bNC9ZrJmLN0",68,0,6,4,2,7,6,7,6,10,2,100,5,99,8,10,99,49,11,0,1,1,1,1,4,4,4,1,1,1,7,7,7,5,4,3,4,3,3,1,"Republican","ANXW"
1055,"R_1ilzOW6qt5xjbAT",70,0,6,3,2,7,6,7,4,10,7,100,4,97,1,1,95,93,17,1,1,1,3,2,4,4,4,2,2,1,6,5,4,1,4,5,5,4,4,1,"Republican","ANGW"
2561,"R_1jQhOwUEgTD9TEc",56,0,6,3,2,7,6,7,6,0,5,100,7,99,0,51,83,2,51,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,1,2,2,1,"Republican","ControlW"
599,"R_3kOn4Yy5dilVHh6",76,0,6,3,2,1,6,7,5,0,7,4,100,2,92,92,13,58,60,0,5,5,5,5,6,6,6,5,3,5,5,5,4,2,1,1,1,1,1,1,"Democrat","ControlW"
1130,"R_3P6r725srjBdYzK",70,0,6,3,2,7,7,7,7,10,6,78,9,64,0,12,71,59,27,0,4,4,3,4,3,4,3,3,2,3,7,6,5,3,3,1,5,2,1,1,"Republican","HappyW"
149,"R_2rIRPMbjVzQqRii",29,0,6,6,2,4,5,5,5,7,4,65,70,64,57,41,61,62,61,59,6,5,5,6,6,5,4,5,5,5,5,4,4,4,3,2,4,4,2,3,"Democrat","ANGW"
442,"R_3fNoXX4OB8eeuYE",38,0,6,3,2,7,7,7,7,10,2,92,0,100,0,28,58,1,51,0,4,4,4,4,4,4,4,4,4,4,4,1,4,3,5,3,3,3,1,4,"Republican","HappyW"
554,"R_2YkLwMEpolFGdRp",65,0,6,3,2,4,4,7,4,5,7,0,55,0,55,55,55,56,1,1,2,1,2,2,4,4,4,2,1,2,4,7,6,5,3,3,1,4,3,1,"Democrat","ANXW"
1097,"R_yJGkAQkhnVJv5hT",64,0,6,2,2,7,4,7,5,10,6,81,51,71,20,30,91,65,19,0,4,4,4,3,7,7,7,4,5,4,4,4,4,4,1,1,3,1,1,3,"Republican","ANXW"
351,"R_2qa9klqiogc055F",30,0,6,3,2,4,5,3,5,6,4,76,59,95,64,8,42,72,35,75,3,5,5,3,5,7,2,6,4,3,4,3,5,4,3,3,1,2,5,1,"Democrat","ANXW"
449,"R_2cnhj2Q7Q5TesB5",33,0,5,5,2,6,6,6,5,6,5,17,80,25,84,90,63,25,19,14,3,1,4,4,2,6,4,2,1,4,6,6,4,5,1,5,1,5,4,1,"Democrat","ControlW"
521,"R_3O7ddzpmso9NKNp",28,0,6,3,2,5,5,6,4,5,4,31,19,49,58,46,17,9,13,16,4,5,4,5,4,4,4,4,6,6,4,4,5,3,3,3,3,3,3,1,"Democrat","ControlW"
652,"R_3gXzoBqrJdSTwtm",63,0,6,3,2,5,5,5,5,8,5,82,23,81,33,35,83,53,35,28,4,4,4,3,4,4,4,4,3,4,5,5,5,4,3,4,4,4,4,2,"Republican","HappyW"
886,"R_Q5H4zo8rRW11xT3",75,0,6,3,2,7,7,7,7,10,3,90,17,85,6,9,94,84,41,0,2,3,2,3,4,4,4,5,2,5,6,5,5,3,1,1,4,2,1,1,"Republican","ANGW"
462,"R_3oXgghqyvZMEegh",66,0,6,3,2,4,2,2,1,5,5,20,60,24,71,57,54,61,66,0,6,6,6,6,7,7,7,6,6,6,2,2,2,1,1,1,1,3,1,1,"Republican","ControlW"
426,"R_bkDMgFhzj6PmCMF",76,0,6,3,2,7,7,7,7,10,7,100,0,100,0,0,100,10,1,0,1,1,1,7,4,4,4,1,1,1,7,7,7,5,5,5,1,5,1,2,"Republican","ANXW"
498,"R_3oLx1UwcWeYMOdY",73,0,6,3,2,7,7,7,7,10,4,100,26,100,2,30,26,26,27,25,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","HappyW"
2011,"R_1FmK6hKfeHBLIs1",61,0,4,3,2,6,2,6,2,5,4,47,90,81,78,55,56,76,82,0,4,4,5,5,4,4,4,5,4,5,5,2,2,3,2,3,4,5,1,4,"Democrat","ANGW"
492,"R_1P18vxps0PUZOSm",43,0,6,6,2,6,5,6,6,5,4,80,25,80,22,24,84,39,18,1,3,3,3,3,2,3,3,3,3,3,5,5,5,4,2,2,2,2,2,2,"Republican","HappyW"
2306,"R_tLDIbgkO2jMEnxD",54,0,6,3,2,7,7,7,4,8,6,7,90,4,92,16,82,87,76,86,3,1,3,2,6,6,6,1,1,2,2,2,2,4,5,4,4,4,1,1,"Democrat","ANGW"
520,"R_PRMwSmVjMFxuBu9",62,0,4,2,2,7,7,7,7,10,1,0,100,0,100,0,0,100,0,0,1,1,1,1,1,1,1,7,7,7,4,7,7,1,1,1,1,1,1,1,"Democrat","ANGW"
468,"R_3kEsKCNe4AtUo5X",60,0,6,3,2,6,6,6,3,2,6,47,82,45,85,75,46,64,51,4,5,3,4,5,4,2,3,5,3,4,5,5,3,2,2,2,1,2,2,2,"Democrat","ANXW"
786,"R_1BORNSNyzGXCYso",73,0,6,4,2,6,6,7,5,5,4,100,0,100,0,19,52,30,52,0,2,2,2,1,4,4,4,2,1,3,1,7,6,5,5,4,2,4,2,1,"Republican","ControlW"
2165,"R_3pg91aXskgVO9IR",69,0,6,6,2,7,7,7,1,10,7,35,89,21,85,100,26,79,9,0,6,6,6,6,7,7,7,5,3,5,1,4,3,4,1,1,1,4,1,1,"Democrat","ANXW"
568,"R_3L24Q71f72kgi9K",82,0,6,3,2,6,6,5,5,7,6,80,51,80,40,37,76,72,51,1,5,5,5,5,5,5,5,5,3,5,5,4,3,2,3,1,2,2,1,5,"Republican","ANGW"
257,"R_SSIYtfjguBoceSl",26,0,3,7,2,4,4,4,4,5,4,51,51,51,51,51,51,52,51,51,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,"Republican","ControlW"
355,"R_1gpB6mV0CUrJgJj",34,0,6,4,2,7,6,7,6,8,7,96,30,98,8,29,96,13,8,1,6,5,6,3,6,7,7,5,2,4,7,5,3,1,2,1,5,1,1,1,"Republican","ANXW"
584,"R_1GHOt0YLeUitYnK",30,1,6,6,2,5,5,5,6,6,2,80,64,65,71,73,63,62,21,68,3,5,4,5,7,6,7,7,5,7,2,1,1,2,2,3,4,3,4,1,"Republican","ControlW"
540,"R_vJgJJtHwiPM4r3X",37,0,6,5,2,4,5,5,4,7,4,66,34,69,14,38,75,39,86,11,4,3,3,3,4,4,5,5,6,7,5,6,1,4,4,4,3,2,5,2,"Republican","HappyW"
396,"R_bwlN2BLD5D9mdmp",38,0,6,7,2,3,4,4,2,6,4,64,63,64,50,64,67,77,50,0,4,5,5,5,6,6,6,6,4,6,5,3,2,1,1,1,1,2,1,1,"Republican","ControlW"
463,"R_2ZC8TdkOzgXVaUS",51,1,6,5,2,4,4,4,4,5,3,100,100,100,100,100,100,100,100,0,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,"Republican","ANXW"
700,"R_sL89fsgNJB365BT",33,1,6,6,2,5,4,5,4,7,2,68,36,65,32,35,62,54,55,0,3,4,4,3,5,6,5,4,4,3,4,4,4,3,1,4,4,3,2,1,"Republican","HappyW"
707,"R_3KO9HsYQx8Q5sYR",44,1,6,6,2,4,3,3,1,5,7,19,54,53,61,53,88,36,55,0,6,6,6,6,4,6,6,2,4,2,5,2,2,3,5,1,1,2,1,1,"Republican","ANGW"
311,"R_4Mc6QwuzvXs6qDn",41,1,6,5,2,5,3,4,4,6,2,57,37,68,37,43,36,39,43,10,3,3,3,3,4,4,4,3,3,3,5,5,5,5,4,5,1,4,5,1,"Republican","ANXW"
1177,"R_1nQ6G65VVUXkSKJ",30,1,2,7,2,7,7,1,1,10,7,0,100,0,100,100,0,100,100,0,7,7,7,7,7,7,7,7,7,7,1,1,1,3,1,1,1,3,1,5,"Republican","ANGW"
624,"R_3IRhvYP5hNj5glk",37,1,6,6,2,6,5,6,4,9,5,81,6,81,10,41,81,63,30,13,3,1,3,1,4,3,4,2,6,3,6,6,5,4,1,1,1,2,1,1,"Republican","ControlW"
469,"R_2AG6e8JtBVAGiqf",43,1,4,5,2,5,4,6,4,7,1,85,51,61,21,48,51,61,49,10,4,4,4,4,7,7,7,4,4,4,4,4,4,3,3,3,3,4,3,1,"Republican","ANGW"
483,"R_3NwdQUhkCCUo9y0",33,1,6,6,2,6,6,6,6,7,2,54,60,54,54,0,59,35,1,58,6,6,6,6,6,6,6,6,6,6,3,2,2,3,3,3,3,3,3,1,"Republican","HappyW"
866,"R_3McIrrNcK2Py9Cw",44,1,6,5,2,7,5,7,5,10,5,79,34,80,23,31,95,49,39,0,4,4,4,4,2,3,2,4,2,4,5,4,5,4,4,4,3,3,4,1,"Republican","ANXW"
983,"R_3fMJ6Y9w5JyVeIx",30,1,1,3,2,6,7,6,7,9,6,75,31,90,19,42,64,84,72,34,2,1,2,3,4,5,3,3,2,2,1,6,3,3,3,2,5,4,1,2,"Republican","ANXW"
487,"R_29tO1fQB7yhyjyL",39,1,6,3,2,6,3,7,6,9,6,100,0,99,0,0,95,25,0,0,1,1,1,2,2,2,2,1,1,1,7,7,7,4,4,3,1,4,2,1,"Republican","HappyW"
4961,"R_DNrRc8nNw51KWch",74,0,6,3,2,7,7,7,7,1,7,0,100,0,100,86,0,81,0,0,2,1,2,2,1,1,1,1,1,1,7,7,7,4,4,5,2,5,2,4,"Democrat","ControlW"
440,"R_wNVv57tO1SZq8w1",54,1,6,5,2,5,5,5,3,7,6,89,67,87,62,66,65,21,72,31,5,5,5,5,6,6,6,6,5,5,2,2,2,4,3,3,2,2,2,3,"Republican","HappyW"
2673,"R_WcyBPI1RuIQv5TP",32,1,6,6,2,5,4,5,2,7,2,60,46,56,48,46,40,47,47,30,3,2,3,3,5,3,4,3,4,4,4,4,4,4,2,3,2,4,1,2,"Republican","ControlW"
903,"R_1FqBX1Oavfq11Mn",28,1,6,5,2,7,4,7,1,5,7,85,41,100,7,0,86,92,45,19,2,1,3,1,4,4,4,1,1,1,7,7,6,1,5,2,5,5,1,1,"Republican","ANGW"
827,"R_1QapLDQYMgRWjbE",48,0,6,5,2,7,5,7,6,2,7,95,85,100,84,1,67,1,10,3,1,1,2,6,7,5,6,5,2,1,6,7,7,5,3,4,3,4,1,1,"Republican","ANGW"
